sample.id,value,epitope.id,paper.name
BK00267EB02,-0.333719994,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.448293598,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.776607654,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.323696094,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.670717047,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.37703986,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.595291986,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.578066644,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.13051861,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.486752687,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.669565131,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.778268705,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.35135847,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.764329001,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.656954164,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.884174448,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.474245537,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.823384052,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,1.082994619,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.306343641,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.244573512,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,1.129153291,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.61805763,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.090197692,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,-0.209374916,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.603889381,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.662749846,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.186078827,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.106976519,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.594568654,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,1.123421499,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.585805996,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.899941433,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.030212246,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.396545191,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.848180847,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.879541263,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.257403881,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.639913427,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.72365728,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.826130112,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.599172409,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.29233979,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.636166646,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.467448848,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.018140663,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.67163172,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.888814319,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.040553423,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,-0.05807799,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.629384434,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.546958782,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.322447938,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.201871116,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.953664078,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.793419525,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,-0.259213716,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.622389153,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.826102844,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.895130906,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.474009962,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.374763286,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.758071217,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.956568424,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.588773709,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.314278205,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00874EB02,0.350540664,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.122705208,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.569837035,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.889724194,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,1.214233605,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.694330361,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.828542828,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.455284781,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.983634611,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.288330208,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.808239678,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.111132325,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.574949543,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.40589078,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.929900487,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.229502274,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.357684405,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.989279117,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.670732352,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.696043605,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.450129295,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.944377869,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.964624437,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.311554383,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.645828755,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.2056927,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.718073948,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.570993424,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.394331244,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.422935067,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.412865147,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.594161939,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.295688183,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.92912876,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.907719763,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.433974836,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.441622972,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,-0.295172717,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.883484751,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01825EB01,0.750793887,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.382587266,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.174649109,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.423847043,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.696328524,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,-0.205578933,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.899103441,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.582314639,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.357900314,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.474938228,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.481859228,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.587818425,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.731627806,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,0.840747009,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.656497549,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00092EB02,0.463696468,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.645022839,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.513953632,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.629263893,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.598250188,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,1.08586043,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01800EB02,0.270324317,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.574004123,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.623031331,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.918142614,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,1.058301601,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.245612253,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.333903469,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.445005324,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.684179391,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.890853321,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,-0.038665339,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.81917742,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K00891KE01_SPB_A02,0.757852546,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.549803982,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.596741847,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00980EB02,0.547648463,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.331853174,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.74626219,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.729580158,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.585039358,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.761986423,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00114EB01,0.757537801,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.662849034,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.926342406,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,0.554566135,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.107635295,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00278EB02,0.898889783,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01829EB01,0.846856057,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00575EB01,0.728574219,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.67631733,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.397429473,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.754118201,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.810724657,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01842EB01,0.704477694,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.889493986,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.147401345,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.381731504,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.503200057,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.513489641,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.239575008,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.587788162,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.454733985,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.484081661,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.651284646,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00873EB02,0.511901788,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00860EB02,0.643443194,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.432163028,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,1.006790693,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.514922923,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01832EB01,0.719335819,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00176EB02,0.250872597,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.574422138,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00289EB02,0.070547811,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.604289202,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.63789626,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.48581823,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01788EB02,0.487461509,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00972EB01,0.664969474,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,1.351406117,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.602320101,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.140163009,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00985EB01,0.618366023,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.96209524,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04213EB01,0.820612751,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.867608775,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.600235798,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.676561284,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.381954589,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.474864423,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.582930985,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01898EB01,0.595710574,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.419781438,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.027054658,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00267EB02,0.803980962,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00597EB01,0.419709562,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.139719417,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.465390492,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.362759636,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00977EB01,0.225917743,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01785EB02,0.561608731,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.716777908,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,1.104489887,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00975EB02,0.572693417,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00971EB02,0.691405045,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.672319189,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.788273271,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.800970435,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.53840353,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.579716328,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.984870949,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK04230EB01,0.303656966,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,1.03926899,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.255338306,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01783EB01,0.933383119,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.481661717,HAVR2,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00858EB02,0.723256111,TCF7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.778585016,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.466092941,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.571997967,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,1.036511143,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.266264015,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.375850001,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00862EB02,0.3103889,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.740575181,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.617851889,CTLA4,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01771EB02,0.808334451,CCR7,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00974EB02,0.808967016,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00865EB02,0.21622915,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.987772014,TBX21,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.494486815,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00995EB01,0.217819219,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.669650788,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.161935477,ENTP1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.412972285,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01802EB01,0.85451503,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.208777523,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.275401975,KI67,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.067460508,PDCD1,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.872392861,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00852EB02,0.7439054,EOMES,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK01823EB02,1.090149438,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00498EB02,0.816177101,CD244,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00564EB02,0.267551699,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00973EB02,-0.385283966,LAG3,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
BK00542EB02,0.08973909,ICOS,CD38+ non-naive CD8+ T cells (% non-naive CD8 T cells)
