sample.id,value,paper.name
BK01854EB02,0.027429301,Ki67+ Non-Naive CD4 T Cells
BK04386EB02,0.060133692,Ki67+ Non-Naive CD4 T Cells
BK01090EB01,0.06158936,Ki67+ Non-Naive CD4 T Cells
BK01853EB01,0.05519432,Ki67+ Non-Naive CD4 T Cells
BK04223EB01,0.06228999,Ki67+ Non-Naive CD4 T Cells
BK01207EB01,0.0324429,Ki67+ Non-Naive CD4 T Cells
BK04201EB01,0.10280017,Ki67+ Non-Naive CD4 T Cells
BK04385EB01,0.044515748,Ki67+ Non-Naive CD4 T Cells
BK01212EB01,0.025881939,Ki67+ Non-Naive CD4 T Cells
BK04381EB01,0.025035042,Ki67+ Non-Naive CD4 T Cells
BK12596EB01,0.034926303,Ki67+ Non-Naive CD4 T Cells
BK01210EB01,0.017375708,Ki67+ Non-Naive CD4 T Cells
BK02072EB01,0.05393586,Ki67+ Non-Naive CD4 T Cells
BK04222EB01,0.07135841,Ki67+ Non-Naive CD4 T Cells
BK12594EB01,0.048513487,Ki67+ Non-Naive CD4 T Cells
BK00848EB01,0.033369504,Ki67+ Non-Naive CD4 T Cells
BK04209EB01,0.048388306,Ki67+ Non-Naive CD4 T Cells
BK04204EB01,0.11530382,Ki67+ Non-Naive CD4 T Cells
BK04221EB01,0.038026523,Ki67+ Non-Naive CD4 T Cells
BK01852EB01,0.08037094,Ki67+ Non-Naive CD4 T Cells
BK01884EB01,0.036724474,Ki67+ Non-Naive CD4 T Cells
BK02067EB01,0.036722977,Ki67+ Non-Naive CD4 T Cells
BK04259EB01,0.10795414,Ki67+ Non-Naive CD4 T Cells
BK04200EB02,0.024946928,Ki67+ Non-Naive CD4 T Cells
BK12381EB01,0.0514433,Ki67+ Non-Naive CD4 T Cells
BK12600EB01,0.033418674,Ki67+ Non-Naive CD4 T Cells
BK12601EB01,0.026121601,Ki67+ Non-Naive CD4 T Cells
BK12377EB01,0.04539272,Ki67+ Non-Naive CD4 T Cells
BK12591EB01,0.03529625,Ki67+ Non-Naive CD4 T Cells
BK12602EB01,0.0452496,Ki67+ Non-Naive CD4 T Cells
PICI0002_A01_K01435KE01_SPB_A02,0.020874793,Ki67+ Non-Naive CD4 T Cells
BK00147EB02,0.023251928,Ki67+ Non-Naive CD4 T Cells
BK00182EB02,0.053803653,Ki67+ Non-Naive CD4 T Cells
BK00346EB01,0.029796656,Ki67+ Non-Naive CD4 T Cells
BK00454EB02,0.01554165,Ki67+ Non-Naive CD4 T Cells
BK01794EB01,0.15832224,Ki67+ Non-Naive CD4 T Cells
BK01840EB01,0.1411498,Ki67+ Non-Naive CD4 T Cells
BK00546EB01,0.015050077,Ki67+ Non-Naive CD4 T Cells
BK01769EB01,0.018251633,Ki67+ Non-Naive CD4 T Cells
BK01813EB01,0.027145633,Ki67+ Non-Naive CD4 T Cells
BK02064EB01,0.010819033,Ki67+ Non-Naive CD4 T Cells
BK001774EB01,0.0141024245,Ki67+ Non-Naive CD4 T Cells
BK02083EB01,0.09136153,Ki67+ Non-Naive CD4 T Cells
BK04233EB01,0.02277248,Ki67+ Non-Naive CD4 T Cells
BK04281EB01,0.02808477,Ki67+ Non-Naive CD4 T Cells
BK001785EB01,0.033903338,Ki67+ Non-Naive CD4 T Cells
BK00368EB01,0.05601784,Ki67+ Non-Naive CD4 T Cells
BK04234EB01,0.09093236,Ki67+ Non-Naive CD4 T Cells
BK02088EB01,0.04816589,Ki67+ Non-Naive CD4 T Cells
BK04210EB01,0.055154983,Ki67+ Non-Naive CD4 T Cells
BK04282EB01,0.017867045,Ki67+ Non-Naive CD4 T Cells
PICI0002_A01_K00891KE01_SPB_A02,0.2819604,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01609KE01_SPB_A02,0.28383848,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01343KE01_SPB_A02,0.33146018,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.3141896,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01610KE01_SPB_A02,0.29490623,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K00943CP01_SPB_A01,0.11431682,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.3582682,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01670KE01_SPB_A02,0.18993536,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01427KE01_SPB_A02,0.34038773,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.40904498,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01621KE01_SPB_A02,0.33351105,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01621KE01_SPB_A04,0.30243528,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01818KE01_SPB_A02,0.30109343,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01818KE01_SPB_A04,0.3580118,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00944EB02,0.3170958,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00969EB02,0.289997,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.42539924,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00105EB02,0.25480095,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00968EB02,0.26406306,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00954EB01,0.30086517,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00972EB01,0.31214324,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01764EB01,0.3906197,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK10616EB01,0.39501438,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00971EB02,0.3381153,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K06384KE01_SPB_A02,0.25910646,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00975EB02,0.17275248,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001769EB02,0.3475442,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00865EB02,0.2818227,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01093EB02,0.2914797,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00149EB02,0.07151166,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00973EB02,0.06519425,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01762EB02,0.13909695,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02078EB02,0.12906067,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.11392332,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001777EB02,0.19652061,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01108EB02,0.08198919,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01788EB02,0.08779441,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01793EB02,0.11706788,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001784EB02,0.09527023,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01785EB02,0.13243991,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01786EB02,0.071727425,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001775EB02,0.13777648,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01771EB02,0.10963932,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01802EB01,0.1824059,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02082EB01,0.29266468,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04205EB01,0.21552412,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04241EB01,0.24222402,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01842EB01,0.39360556,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01851EB01,0.3221323,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02081EB01,0.33497542,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04264EB01,0.3585779,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00176EB02,0.108003244,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01844EB02,0.12081191,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02084EB02,0.13483524,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04207EB02,0.22833195,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001763EB01,0.15434554,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04213EB01,0.19922812,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04228EB01,0.12410743,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04380EB01,0.15166809,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04229EB01,0.36340615,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04230EB01,0.471529,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04253EB01,0.23008953,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
K06486EB01,0.36532265,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.2959728,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01666KE01_SPB_A01,0.31696558,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00245EB02,0.16142134,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00258EB02,0.15333304,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00278EB02,0.12528707,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00289EB02,0.19247916,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00489EB02,0.18012115,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00850EB02,0.15490974,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00267EB02,0.117679864,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00957EB02,0.113947615,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00976EB02,0.16842338,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00989EB02,0.11362849,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00942EB02,0.31523225,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00974EB02,0.24632487,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00994EB02,0.17868456,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00851EB02,0.09861775,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00852EB02,0.18034875,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00967EB02,0.6124884,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00980EB02,0.63132715,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01092EB02,0.24260792,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01809EB02,0.16817239,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01105EB02,0.5120801,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01791EB02,0.36190316,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01800EB02,0.53277516,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00978EB02,0.22300066,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01875EB02,0.20099749,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02063EB02,0.27904785,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.1954789,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00858EB02,0.25692073,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00995EB01,0.21769555,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01107EB01,0.24683505,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01816EB01,0.1864314,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01860EB01,0.18997027,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01864EB02,0.13307272,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00500EB01,0.44784957,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01829EB01,0.29391977,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01835EB01,0.21067616,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01862EB01,0.4085165,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01832EB01,0.119122155,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01859EB02,0.18124823,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01866EB01,0.14326967,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02093EB01,0.15395659,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00977EB01,0.20315261,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01817EB01,0.2055328,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK12693EB01,0.13779628,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.105772056,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01635KE01_SPB_A01,0.12292543,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01676KE01_SPB_A01,0.12590367,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A11_K01942KE01_SPB_A01,0.13253094,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00280EB02,0.30231506,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00542EB02,0.4159117,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00864EB02,0.3270963,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00575EB01,0.3814605,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00863EB01,0.2615352,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01906EB01,0.34530193,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00553EB02,0.24179737,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00599EB02,0.26424953,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00860EB02,0.23319195,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00597EB01,0.21719752,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00871EB01,0.15662827000000001,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00949EB01,0.2415581,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01808EB01,0.21034385,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00588EB02,0.12418576,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00861EB02,0.1231124,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00862EB02,0.19504122,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01815EB02,0.27534777,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00291EB02,0.21821758,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00564EB02,0.105323374,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01763EB02,0.18299359,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01891EB02,0.19718128,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00874EB02,0.16724767,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00940EB02,0.10255869,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01838EB02,0.17129558,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00390EB02,0.19199239,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00873EB02,0.3032637,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01837EB02,0.19890876,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01886EB02,0.312726,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK001783EB01,0.16038695,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01874EB01,0.08300971,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01898EB01,0.13164532,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02095EB01,0.18476307,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01089EB01,0.19686899,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01825EB01,0.103094414,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01885EB01,0.07359198,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01823EB02,0.15751477,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01904EB01,0.14273061,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02100EB01,0.0579888,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04216EB01,0.38888845,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01846EB01,0.308052,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01872EB01,0.23208503,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK02075EB01,0.19711295,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04224EB01,0.25132707,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.14751,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01628KE01_SPB_A01,0.027269958,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01339KE01_SPB_A01,0.11419383,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01637KE01_SPB_A01,0.11129456,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01685KE01_SPB_A01,0.12556486,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.19824043,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.20277703,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01647KE01_SPB_A01,0.12406617,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01686KE01_SPB_A01,0.104655795,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00092EB02,0.28124115,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00169EB02,0.23636638,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00114EB01,0.27607948,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00158EB01,0.18460025,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00399EB01,0.19559723,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00566EB01,0.33352798,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00970EB02,0.055138703,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01776EB02,0.07333522,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00377EB02,0.17976893,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00952EB02,0.22029196,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00103EB01,0.02686558,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00984EB02,0.029877814,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01097EB02,0.042349655,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00533EB01,0.21446003,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00985EB01,0.34421107,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01779EB01,0.27467336999999997,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01820EB01,0.21855512,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00544EB01,0.17166986,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01783EB01,0.112492025,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01814EB01,0.18512872,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01879EB01,0.18585916,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00498EB02,0.08753284,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00522EB02,0.084574744,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01907EB02,0.14370483,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01845EB01,0.13809936,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01900EB01,0.12511124,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK12280EB01,0.16778807,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01103EB01,0.19782028,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01857EB01,0.24753742,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK04211EB01,0.26311487,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK12282EB01,0.18148892,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.46297416,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01641KE01_SPB_A01,0.329783,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A06_K01688KE01_SPB_A01,0.40699485,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
PICI0002_A05_K01646KE01_SPB_A02,0.42652148,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00333EB02,0.062225327,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00849EB02,0.08517561,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01782EB02,0.082376204,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00033EB02,0.018684052,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00300EB02,0.078976184,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00982EB02,0.045569163,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00072EB01,0.30483124,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00847EB01,0.16173014,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01208EB01,0.18465355,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00052EB01,0.2000457,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00322EB01,0.2355545,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00981EB01,0.15899582,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01219EB01,0.25431684,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00866EB01,0.036608417,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00867EB01,0.1608997,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01768EB01,0.15938859,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01201EB01,0.09446113,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK01202EB01,0.06793178,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00083EB02,0.14028421,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
BK00868EB02,0.10688751,PD-1+Tbet+ non-Naive CD4+ T cells (% of CD4 not naive T cells)
