Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
NOCT	25819	1073	7.1531	14.1918	27.4056	0.71	yes	BK00451BL02_SL11
CCS	9973	1072	11.103	14.1786	42.5388	0.79	yes	BK00451BL02_SL11
CCSAP	126731	287	0.7413	3.7959	2.8399	0.41	yes	BK00451BL02_SL11
CCSER1	401145	2152	3.5222	28.463	13.4946	0.6	yes	BK00451BL02_SL11
CCSER2	54462	5088	8.3514	67.2954	31.9964	0.74	yes	BK00451BL02_SL11
CCT2	10576	10331	59.4867	136.6409	227.9097	0.97	yes	BK00451BL02_SL11
CCT3	7203	14053	78.0307	185.8692	298.9571	0.98	yes	BK00451BL02_SL11
CCT4	10575	9143	51.4807	120.9281	197.2365	0.96	yes	BK00451BL02_SL11
CCT5	22948	16653	56.8847	220.2576	217.9409	0.97	yes	BK00451BL02_SL11
CCT6A	908	13828	68.6536	182.8933	263.0308	0.97	yes	BK00451BL02_SL11
CCT6B	10693	58	0.3936	0.7671	1.508	0.36	no	BK00451BL02_SL11
CCT6P3	643180	495	2.9176	6.547	11.178	0.57	yes	BK00451BL02_SL11
CCT7	10574	8548	55.639	113.0584	213.1682	0.97	yes	BK00451BL02_SL11
CCT8	10694	10122	62.0661	133.8766	237.7923	0.97	yes	BK00451BL02_SL11
CCT8L2	150160	0	0	0	0	0	no	BK00451BL02_SL11
CCZ1	51622	1747	12.6541	23.1063	48.4812	0.82	yes	BK00451BL02_SL11
CCZ1B	221960	1815	13.075	24.0057	50.094	0.82	yes	BK00451BL02_SL11
CD101	9398	131	0.4863	1.7326	1.8631	0.38	no	BK00451BL02_SL11
CD109	135228	17273	24.1142	228.4579	92.3881	0.9	yes	BK00451BL02_SL11
CD14	929	1461	10.6997	19.3236	40.9934	0.79	yes	BK00451BL02_SL11
CD151	977	12749	108.5084	168.6221	415.7255	0.98	yes	BK00451BL02_SL11
CD160	11126	7	0.0257	0.0926	0.0985	0.21	no	BK00451BL02_SL11
CD163	9332	5033	14.2178	66.568	54.4725	0.84	yes	BK00451BL02_SL11
CD163L1	283316	382	1.0884	5.0524	4.17	0.45	yes	BK00451BL02_SL11
CD164	8763	8967	38.1106	118.6002	146.0122	0.95	yes	BK00451BL02_SL11
CD164L2	388611	25	0.2124	0.3307	0.8136	0.32	no	BK00451BL02_SL11
CD177	57126	27	0.1511	0.3571	0.5788	0.3	no	BK00451BL02_SL11
CD180	4064	176	0.6186	2.3278	2.3701	0.4	yes	BK00451BL02_SL11
CD19	930	23	0.1424	0.3042	0.5456	0.29	no	BK00451BL02_SL11
CD1A	909	19	0.1153	0.2513	0.4419	0.28	no	BK00451BL02_SL11
CD1B	910	0	0	0	0	0	no	BK00451BL02_SL11
CD1C	911	25	0.1276	0.3307	0.4887	0.28	no	BK00451BL02_SL11
CD1D	912	44	0.1525	0.582	0.5844	0.3	no	BK00451BL02_SL11
CD1E	913	7	0.0437	0.0926	0.1676	0.23	no	BK00451BL02_SL11
CD2	914	861	6.9523	11.3878	26.6361	0.71	yes	BK00451BL02_SL11
CD200	4345	88	0.2832	1.1639	1.085	0.34	no	BK00451BL02_SL11
CD200R1	131450	149	0.8177	1.9707	3.1329	0.42	yes	BK00451BL02_SL11
CD200R1L	344807	1	0.0088	0.0132	0.0338	0.17	no	BK00451BL02_SL11
CD207	50489	13	0.0459	0.1719	0.1759	0.23	no	BK00451BL02_SL11
CD209	30835	924	2.7383	12.2211	10.4912	0.56	yes	BK00451BL02_SL11
CD22	933	194	0.7576	2.5659	2.9025	0.42	yes	BK00451BL02_SL11
CD226	10666	160	0.7145	2.1162	2.7373	0.41	yes	BK00451BL02_SL11
CD244	51744	11	0.0545	0.1455	0.2088	0.24	no	BK00451BL02_SL11
CD247	919	104	0.7533	1.3755	2.8861	0.42	yes	BK00451BL02_SL11
CD248	57124	789	4.0796	10.4356	15.63	0.62	yes	BK00451BL02_SL11
CD27	939	115	1.1523	1.521	4.4147	0.46	yes	BK00451BL02_SL11
CD27-AS1	678655	292	1.1587	3.8621	4.4394	0.46	yes	BK00451BL02_SL11
CD274	29126	2452	8.7984	32.4309	33.7091	0.75	yes	BK00451BL02_SL11
CD276	80381	12908	45.1893	170.7251	173.1325	0.96	yes	BK00451BL02_SL11
CD28	940	110	0.2978	1.4549	1.1411	0.34	no	BK00451BL02_SL11
CD2AP	23607	14953	36.2553	197.7729	138.9041	0.94	yes	BK00451BL02_SL11
CD2BP2	10421	4757	17.2471	62.9175	66.0785	0.86	yes	BK00451BL02_SL11
CD300A	11314	293	1.6379	3.8753	6.2753	0.49	yes	BK00451BL02_SL11
CD300C	10871	61	0.5081	0.8068	1.9465	0.38	no	BK00451BL02_SL11
CD300E	342510	50	0.1876	0.6613	0.7188	0.31	no	BK00451BL02_SL11
CD300LB	124599	3	0.0146	0.0397	0.056	0.18	no	BK00451BL02_SL11
CD300LD	100131439	1	0.0205	0.0132	0.0787	0.2	no	BK00451BL02_SL11
CD300LF	146722	170	1.0758	2.2485	4.1218	0.45	yes	BK00451BL02_SL11
CD300LG	146894	0	0	0	0	0	no	BK00451BL02_SL11
CD302	9936	0	0	0	0	0	no	BK00451BL02_SL11
CD320	51293	489	4.4605	6.4677	17.0892	0.63	yes	BK00451BL02_SL11
CD33	945	216	1.7179	2.8569	6.5818	0.5	yes	BK00451BL02_SL11
CD34	947	701	2.6952	9.2716	10.3262	0.55	yes	BK00451BL02_SL11
CD36	948	160	0.3621	2.1162	1.3871	0.36	no	BK00451BL02_SL11
CD37	951	769	5.0855	10.171	19.484	0.66	yes	BK00451BL02_SL11
CD38	952	164	1.4451	2.1691	5.5366	0.48	yes	BK00451BL02_SL11
CD3D	915	263	4.6944	3.4785	17.9854	0.64	yes	BK00451BL02_SL11
CD3E	916	415	3.6278	5.4889	13.8992	0.6	yes	BK00451BL02_SL11
CD3EAP	10849	621	2.495	8.2135	9.559	0.54	yes	BK00451BL02_SL11
CD3G	917	123	0.936	1.6268	3.5862	0.44	yes	BK00451BL02_SL11
CD4	920	1470	2.8907	19.4427	11.075	0.56	yes	BK00451BL02_SL11
