Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CENPU	79682	240	1.3121	3.5362	4.486	0.41	yes	K00885FP02_SL02
CENPV	201161	159	0.7799	2.3427	2.6663	0.35	yes	K00885FP02_SL02
CENPW	387103	151	1.1225	2.2249	3.8378	0.39	yes	K00885FP02_SL02
CEP104	9731	3987	8.9496	58.745	30.5976	0.76	yes	K00885FP02_SL02
CEP112	201134	3612	11.6074	53.2197	39.6842	0.82	yes	K00885FP02_SL02
CEP120	153241	2879	8.2851	42.4196	28.3257	0.75	yes	K00885FP02_SL02
CEP128	145508	1881	5.8731	27.7149	20.0793	0.67	yes	K00885FP02_SL02
CEP131	22994	2934	11.4699	43.23	39.2142	0.81	yes	K00885FP02_SL02
CEP135	9662	2460	6.3201	36.246	21.6078	0.69	yes	K00885FP02_SL02
CEP152	22995	2813	6.0454	41.4472	20.6685	0.68	yes	K00885FP02_SL02
CEP162	22832	2539	7.0572	37.41	24.1276	0.71	yes	K00885FP02_SL02
CEP164	22897	9881	17.2029	145.5881	58.8147	0.89	yes	K00885FP02_SL02
CEP170	9859	7555	14.2897	111.3165	48.8547	0.86	yes	K00885FP02_SL02
CEP170B	283638	15926	34.4576	234.656	117.8064	0.96	yes	K00885FP02_SL02
CEP170P1	645455	102	1.4046	1.5029	4.802	0.42	yes	K00885FP02_SL02
CEP19	84984	62	0.4206	0.9135	1.4379	0.29	no	K00885FP02_SL02
CEP192	55125	12390	22.8509	182.5561	78.1246	0.92	yes	K00885FP02_SL02
CEP250	11190	3892	6.4051	57.3453	21.8985	0.69	yes	K00885FP02_SL02
CEP290	80184	8285	14.5863	122.0724	49.8687	0.86	yes	K00885FP02_SL02
CEP350	9857	13012	14.0909	191.7207	48.1751	0.86	yes	K00885FP02_SL02
CEP41	95681	220	0.169	3.2415	0.5777	0.23	no	K00885FP02_SL02
CEP44	80817	980	1.9184	14.4395	6.5586	0.46	yes	K00885FP02_SL02
CEP55	55165	291	1.6131	4.2876	5.515	0.43	yes	K00885FP02_SL02
CEP57	9702	1445	6.608	21.2908	22.5918	0.7	yes	K00885FP02_SL02
CEP57L1	285753	1026	4.6244	15.1172	15.8104	0.62	yes	K00885FP02_SL02
CEP63	80254	2478	5.3979	36.5112	18.4547	0.65	yes	K00885FP02_SL02
CEP68	23177	1741	4.1609	25.6521	14.2257	0.6	yes	K00885FP02_SL02
CEP70	80321	2622	7.4308	38.6329	25.4052	0.72	yes	K00885FP02_SL02
CEP72	55722	1729	4.4336	25.4753	15.1579	0.61	yes	K00885FP02_SL02
CEP76	79959	431	1.8855	6.3504	6.4464	0.46	yes	K00885FP02_SL02
CEP78	84131	1120	4.2641	16.5022	14.5786	0.6	yes	K00885FP02_SL02
CEP83	51134	3018	12.953	44.4677	44.2848	0.84	yes	K00885FP02_SL02
CEP85	64793	1067	3.6595	15.7213	12.5115	0.57	yes	K00885FP02_SL02
CEP85L	387119	1991	3.3144	29.3357	11.3315	0.56	yes	K00885FP02_SL02
CEP89	84902	1668	8.9175	24.5766	30.4878	0.76	yes	K00885FP02_SL02
CEP95	90799	3486	4.5486	51.3632	15.5513	0.62	yes	K00885FP02_SL02
CEP97	79598	893	1.6934	13.1576	5.7895	0.44	yes	K00885FP02_SL02
CEPT1	10390	1748	8.153	25.7553	27.8741	0.74	yes	K00885FP02_SL02
CER1	9350	7	0.0855	0.1031	0.2924	0.2	no	K00885FP02_SL02
CERCAM	51148	4795	18.1948	70.6502	62.2057	0.9	yes	K00885FP02_SL02
CERK	64781	3019	10.0073	44.4824	34.2137	0.79	yes	K00885FP02_SL02
CERKL	375298	276	1.2361	4.0666	4.2259	0.4	yes	K00885FP02_SL02
CERS1	10715	0	0	0	0	0	no	K00885FP02_SL02
CERS2	29956	2400	13.284	35.362	45.4164	0.84	yes	K00885FP02_SL02
CERS3	204219	11	0.0416	0.1621	0.1423	0.17	no	K00885FP02_SL02
CERS4	79603	1688	9.9724	24.8712	34.0946	0.79	yes	K00885FP02_SL02
CERS5	91012	1446	9.0778	21.3056	31.0359	0.77	yes	K00885FP02_SL02
CERS6	253782	1592	3.339	23.4568	11.4158	0.56	yes	K00885FP02_SL02
CERS6-AS1	100861402	0	0	0	0	0	no	K00885FP02_SL02
CES1	1066	345	1.235	5.0833	4.2223	0.4	yes	K00885FP02_SL02
CES1P1	51716	11	0.0717	0.1621	0.2453	0.19	no	K00885FP02_SL02
CES2	8824	10487	36.7198	154.517	125.5407	0.96	yes	K00885FP02_SL02
CES3	23491	475	1.6201	6.9987	5.5388	0.43	yes	K00885FP02_SL02
CES4A	283848	1053	5.8152	15.5151	19.8816	0.67	yes	K00885FP02_SL02
CES5A	221223	0	0	0	0	0	no	K00885FP02_SL02
CETN1	1068	0	0	0	0	0	no	K00885FP02_SL02
CETN2	1069	688	4.6931	10.1371	16.0452	0.62	yes	K00885FP02_SL02
CETN3	1070	394	2.9786	5.8053	10.1834	0.54	yes	K00885FP02_SL02
CETP	1071	35	0.3002	0.5157	1.0263	0.27	no	K00885FP02_SL02
CFB	629	2293	1.8972	33.7854	6.4863	0.46	yes	K00885FP02_SL02
CFC1	55997	314	2.7671	4.6265	9.4602	0.52	yes	K00885FP02_SL02
CFC1B	653275	105	1.3337	1.5471	4.5597	0.41	yes	K00885FP02_SL02
CFD	1675	969	12.1717	14.2774	41.6136	0.83	yes	K00885FP02_SL02
CFDP1	10428	2065	23.7889	30.426	81.3315	0.93	yes	K00885FP02_SL02
CFH	3075	16401	54.7597	241.6547	187.2171	0.98	yes	K00885FP02_SL02
CFHR1	3078	5	0.0568	0.0737	0.1942	0.18	no	K00885FP02_SL02
CFHR2	3080	0	0	0	0	0	no	K00885FP02_SL02
CFHR3	10878	44	0.2218	0.6483	0.7583	0.25	no	K00885FP02_SL02
CFHR4	10877	6	0.0405	0.0884	0.1386	0.17	no	K00885FP02_SL02
CFHR5	81494	0	0	0	0	0	no	K00885FP02_SL02
CFI	3426	5923	35.9137	87.2704	122.7848	0.96	yes	K00885FP02_SL02
CFL1	1072	9404	109.9682	138.5599	375.9683	0.99	yes	K00885FP02_SL02
CFL1P1	142913	5	0.0348	0.0737	0.1188	0.16	no	K00885FP02_SL02
CFL2	1073	616	2.5829	9.0762	8.8306	0.51	yes	K00885FP02_SL02
CFLAR	8837	9124	10.2983	134.4344	35.2088	0.79	yes	K00885FP02_SL02
CFLAR-AS1	65072	4	0.0503	0.0589	0.1719	0.18	no	K00885FP02_SL02
CFP	5199	287	2.3824	4.2287	8.145	0.49	yes	K00885FP02_SL02
CFTR	1080	21563	51.8122	317.7124	177.1398	0.97	yes	K00885FP02_SL02
CGA	1081	0	0	0	0	0	no	K00885FP02_SL02
CGB3	1082	4	0.0554	0.0589	0.1896	0.18	no	K00885FP02_SL02
