Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MID1IP1	58526	1165	4.0496	15.3278	13.2305	0.66	yes	11217-052_1_1-11
MID2	11043	958	1.6835	12.6043	5.5001	0.51	yes	11217-052_1_1-11
MIDN	90007	4276	14.3445	56.2589	46.8647	0.88	yes	11217-052_1_1-11
MIEF1	54471	1775	3.878	23.3535	12.6699	0.65	yes	11217-052_1_1-11
MIEF2	125170	455	2.2633	5.9864	7.3944	0.56	yes	11217-052_1_1-11
MIEN1	84299	637	10.0131	8.381	32.7137	0.82	yes	11217-052_1_1-11
MIER1	57708	2483	4.192	32.6686	13.6958	0.66	yes	11217-052_1_1-11
MIER2	54531	475	1.829	6.2495	5.9754	0.53	yes	11217-052_1_1-11
MIER3	166968	909	2.2388	11.9596	7.3143	0.56	yes	11217-052_1_1-11
MIF	4282	3262	76.5024	42.9178	249.9405	0.98	yes	11217-052_1_1-11
MIF4GD	57409	509	2.8365	6.6969	9.267	0.59	yes	11217-052_1_1-11
MIIP	60672	864	5.7528	11.3676	18.795	0.72	yes	11217-052_1_1-11
MILR1	284021	109	0.4845	1.4341	1.5829	0.39	no	11217-052_1_1-11
RIOX2	84864	1070	2.4564	14.0779	8.0254	0.57	yes	11217-052_1_1-11
MINK1	50488	8529	21.0456	112.2153	68.7581	0.92	yes	11217-052_1_1-11
MICOS10	440574	205	0.6375	2.6972	2.0827	0.41	yes	11217-052_1_1-11
MICOS10-NBL1	100532736	0	0	0	0	0	no	11217-052_1_1-11
MINPP1	9562	2120	8.4446	27.8926	27.5894	0.79	yes	11217-052_1_1-11
MIOS	54468	2330	7.8283	30.6556	25.5758	0.78	yes	11217-052_1_1-11
MIOX	55586	9	0.0806	0.1184	0.2634	0.26	no	11217-052_1_1-11
MIP	4284	28	0.1413	0.3684	0.4615	0.3	no	11217-052_1_1-11
MIPEP	4285	848	4.4468	11.1571	14.5282	0.67	yes	11217-052_1_1-11
MIPOL1	145282	510	1.0507	6.71	3.4329	0.46	yes	11217-052_1_1-11
MIR1-1	406904	0	0	0	0	0	no	11217-052_1_1-11
MIR1-2	406905	0	0	0	0	0	no	11217-052_1_1-11
