Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
RRN3	54700	1372	5.7286	21.5167	23.7936	0.68	yes	A135BS779-001
RRN3P1	730092	715	6.969	11.2132	28.9455	0.71	yes	A135BS779-001
RRN3P2	653390	1313	8.5905	20.5914	35.6803	0.76	yes	A135BS779-001
RRN3P3	100131998	598	3.7634	9.3783	15.6309	0.59	yes	A135BS779-001
RRNAD1	51093	826	5.6766	12.9539	23.5774	0.67	yes	A135BS779-001
RRP1	8568	985	8.5487	15.4475	35.5066	0.76	yes	A135BS779-001
RRP12	23223	2154	7.6323	33.7806	31.7005	0.74	yes	A135BS779-001
RRP15	51018	542	1.0938	8.5	4.5431	0.42	yes	A135BS779-001
RRP1B	23076	1572	4.8397	24.6533	20.1013	0.64	yes	A135BS779-001
RRP36	88745	1528	20.6758	23.9632	85.8759	0.91	yes	A135BS779-001
RRP7A	27341	1333	3.8323	20.9051	15.9172	0.6	yes	A135BS779-001
RRP7BP	91695	610	4.1023	9.5665	17.0386	0.61	yes	A135BS779-001
RRP8	23378	572	5.1114	8.9705	21.23	0.65	yes	A135BS779-001
RRP9	9136	427	4.233	6.6965	17.5814	0.62	yes	A135BS779-001
RRS1	23212	661	6.0764	10.3663	25.2379	0.69	yes	A135BS779-001
RS1	6247	0	0	0	0	0	no	A135BS779-001
RSAD1	55316	826	5.1837	12.9539	21.5301	0.65	yes	A135BS779-001
RSAD2	91543	308	1.2823	4.8303	5.3258	0.44	yes	A135BS779-001
RSBN1	54665	1534	3.6489	24.0573	15.1556	0.59	yes	A135BS779-001
RSBN1L	222194	1849	9.0054	28.9974	37.4035	0.77	yes	A135BS779-001
RSC1A1	6248	0	0	0	0	0	no	A135BS779-001
RSF1	51773	6811	9.373	106.8151	38.9305	0.78	yes	A135BS779-001
CPLANE2	79363	186	1.8699	2.917	7.7664	0.48	yes	A135BS779-001
RSL1D1	26156	5811	17.7404	91.1324	73.6839	0.89	yes	A135BS779-001
RSL24D1	51187	1718	18.2912	26.9429	75.9717	0.89	yes	A135BS779-001
RSPH1	89765	96	1.0785	1.5055	4.4794	0.42	yes	A135BS779-001
RSPH10B	222967	8	0.0364	0.1255	0.1511	0.2	no	A135BS779-001
RSPH10B2	728194	9	0.0407	0.1411	0.1692	0.2	no	A135BS779-001
RSPH3	83861	686	4.2913	10.7584	17.8238	0.62	yes	A135BS779-001
RSPH4A	345895	18	0.0994	0.2823	0.4128	0.24	no	A135BS779-001
RSPH6A	81492	8	0.0505	0.1255	0.2098	0.21	no	A135BS779-001
RSPH9	221421	31	0.3902	0.4862	1.6206	0.33	no	A135BS779-001
RSPO1	284654	39	0.1859	0.6116	0.7721	0.28	no	A135BS779-001
RSPO2	340419	8	0.0387	0.1255	0.1609	0.2	no	A135BS779-001
RSPO3	84870	346	1.1193	5.4262	4.6488	0.42	yes	A135BS779-001
RSPO4	343637	20	0.1157	0.3137	0.4807	0.25	no	A135BS779-001
RSPRY1	89970	3167	11.7306	49.6672	48.7224	0.82	yes	A135BS779-001
RSRC1	51319	1734	13.7204	27.1939	56.9871	0.85	yes	A135BS779-001
RSRC2	65117	4874	28.2788	76.4377	117.4548	0.94	yes	A135BS779-001
RSRP1	57035	5227	27.27	81.9737	113.2648	0.94	yes	A135BS779-001
RSU1	6251	2640	10.8639	41.4024	45.1228	0.81	yes	A135BS779-001
RSU1P2	100133308	6	0.051	0.0941	0.2119	0.21	no	A135BS779-001
RTBDN	83546	0	0	0	0	0	no	A135BS779-001
RTCA	8634	1214	7.0488	19.0388	29.2769	0.72	yes	A135BS779-001
RTCB	51493	2127	16.1458	33.3572	67.0608	0.88	yes	A135BS779-001
RSPH14	27156	4	0.0339	0.0627	0.1409	0.2	no	A135BS779-001
RTEL1	51750	124	0.2805	1.9447	1.1648	0.31	no	A135BS779-001
RTEL1-TNFRSF6B	100533107	0	0	0	0	0	no	A135BS779-001
RTF1	23168	2101	6.5623	32.9494	27.2563	0.7	yes	A135BS779-001
RTF2	51507	1730	15.5479	27.1311	64.5776	0.87	yes	A135BS779-001
RTKN	6242	1835	8.8194	28.7778	36.6311	0.77	yes	A135BS779-001
RTKN2	219790	493	0.9474	7.7316	3.9349	0.4	yes	A135BS779-001
RTL1	388015	14	0.0468	0.2196	0.1945	0.21	no	A135BS779-001
RTN1	6252	431	1.8378	6.7593	7.633	0.48	yes	A135BS779-001
RTN2	6253	499	3.35	7.8257	13.9142	0.57	yes	A135BS779-001
RTN3	10313	4031	12.7044	63.2171	52.7672	0.84	yes	A135BS779-001
RTN4	57142	7475	21.9119	117.2285	91.0099	0.92	yes	A135BS779-001
RTN4IP1	84816	308	1.8324	4.8303	7.6109	0.48	yes	A135BS779-001
RTN4R	65078	123	1.0052	1.929	4.175	0.41	yes	A135BS779-001
RTN4RL1	146760	72	0.3569	1.1292	1.4823	0.32	no	A135BS779-001
RTN4RL2	349667	389	3.2693	6.1006	13.579	0.57	yes	A135BS779-001
RTP1	132112	0	0	0	0	0	no	A135BS779-001
RTP2	344892	0	0	0	0	0	no	A135BS779-001
RTP3	83597	0	0	0	0	0	no	A135BS779-001
RTP4	64108	225	3.4799	3.5286	14.4536	0.58	yes	A135BS779-001
RTP5	285093	5	0.0436	0.0784	0.1811	0.21	no	A135BS779-001
RTTN	25914	2073	4.5815	32.5103	19.029	0.63	yes	A135BS779-001
RUFY1	80230	3411	15.3365	53.4938	63.6996	0.87	yes	A135BS779-001
RUFY2	55680	1706	4.1804	26.7548	17.3632	0.61	yes	A135BS779-001
RUFY3	22902	4299	8.6636	67.4201	35.9838	0.76	yes	A135BS779-001
RUFY4	285180	12	0.0505	0.1882	0.2096	0.21	no	A135BS779-001
RUNDC1	146923	1178	4.7394	18.4743	19.685	0.64	yes	A135BS779-001
RUNDC3A	10900	44	0.1497	0.69	0.6216	0.27	no	A135BS779-001
RUNDC3B	154661	53	0.1873	0.8312	0.7781	0.28	no	A135BS779-001
RUNX1	861	64025	122.122	1004.0874	507.2283	0.99	yes	A135BS779-001
RUNX1-IT1	80215	241	2.5163	3.7795	10.4515	0.53	yes	A135BS779-001
RUNX1T1	862	16514	28.8017	258.9848	119.6265	0.94	yes	A135BS779-001
RUNX2	860	4991	13.5631	78.2726	56.3336	0.85	yes	A135BS779-001
RUNX3	864	1049	3.354	16.4512	13.9305	0.58	yes	A135BS779-001
RUSC1	23623	2765	9.5724	43.3628	39.7583	0.78	yes	A135BS779-001
RUSC1-AS1	284618	301	3.3126	4.7205	13.7589	0.57	yes	A135BS779-001
RUSC2	9853	8123	21.9677	127.3909	91.242	0.92	yes	A135BS779-001
RUVBL1	8607	630	3.9098	9.8801	16.2393	0.6	yes	A135BS779-001
RUVBL2	10856	2103	16.6822	32.9808	69.289	0.88	yes	A135BS779-001
RWDD1	51389	2592	31.0066	40.6497	128.7845	0.94	yes	A135BS779-001
RWDD2A	112611	251	1.0119	3.9364	4.203	0.41	yes	A135BS779-001
