Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR944	100126340	2	0.3383	0.0298	1.2195	0.31	no	BK12442SL03
MIR95	407052	30	5.5136	0.4466	19.8729	0.66	yes	BK12442SL03
MIR96	407053	0	0	0	0	0	no	BK12442SL03
MIR98	407054	7	0.4378	0.1042	1.5781	0.33	no	BK12442SL03
MIR99A	407055	1	0.1838	0.0149	0.6624	0.27	no	BK12442SL03
MIR99B	407056	45	9.57	0.6699	34.4937	0.77	yes	BK12442SL03
MIRLET7A1	406881	5	0.9304	0.0744	3.3536	0.39	yes	BK12442SL03
MIRLET7A2	406882	4	0.827	0.0595	2.9809	0.38	yes	BK12442SL03
MIRLET7A3	406883	0	0	0	0	0	no	BK12442SL03
MIRLET7B	406884	0	0	0	0	0	no	BK12442SL03
MIRLET7BHG	400931	3882	12.2515	57.7901	44.1586	0.81	yes	BK12442SL03
MIRLET7C	406885	5	0.8861	0.0744	3.1939	0.39	yes	BK12442SL03
MIRLET7D	406886	57	9.7533	0.8485	35.1545	0.77	yes	BK12442SL03
MIRLET7E	406887	12	2.2613	0.1786	8.1504	0.5	yes	BK12442SL03
MIRLET7F1	406888	10	1.7111	0.1489	6.1675	0.46	yes	BK12442SL03
MIRLET7F2	406889	1	0.0897	0.0149	0.3232	0.23	no	BK12442SL03
MIRLET7G	406890	17	3.0128	0.2531	10.8591	0.55	yes	BK12442SL03
MIRLET7I	406891	15	2.6583	0.2233	9.5816	0.53	yes	BK12442SL03
MIS12	79003	297	1.4063	4.4213	5.0687	0.44	yes	BK12442SL03
MIS18A	54069	362	3.4303	5.389	12.364	0.57	yes	BK12442SL03
MIS18BP1	55320	3544	10.5644	52.7584	38.0777	0.79	yes	BK12442SL03
MISP	126353	8190	39.4953	121.9219	142.3551	0.95	yes	BK12442SL03
MITD1	129531	727	11.4404	10.8226	41.2353	0.8	yes	BK12442SL03
MITF	4286	624	1.5241	9.2893	5.4933	0.45	yes	BK12442SL03
MIXL1	83881	7	0.0515	0.1042	0.1856	0.21	no	BK12442SL03
MKI67	4288	13911	16.5711	207.0886	59.7281	0.86	yes	BK12442SL03
MKKS	8195	742	3.4497	11.0459	12.4339	0.57	yes	BK12442SL03
MRTFA	57591	17959	48.3629	267.3499	174.3171	0.96	yes	BK12442SL03
MRTFB	57496	4743	7.4528	70.6075	26.8624	0.72	yes	BK12442SL03
MKLN1	4289	6281	8.1805	93.5033	29.4855	0.74	yes	BK12442SL03
MKNK1	8569	1720	8.796	25.6051	31.7039	0.75	yes	BK12442SL03
MKNK1-AS1	100507423	1	0.0061	0.0149	0.0219	0.15	no	BK12442SL03
MKNK2	2872	13201	50.1324	196.5191	180.6952	0.96	yes	BK12442SL03
MKRN1	23608	5000	20.5617	74.4334	74.1118	0.89	yes	BK12442SL03
MKRN2	23609	748	3.9098	11.1352	14.0925	0.59	yes	BK12442SL03
MKRN2OS	100129480	22	0.3021	0.3275	1.089	0.3	no	BK12442SL03
MKRN3	7681	6	0.0299	0.0893	0.1078	0.18	no	BK12442SL03
MKRN9P	400058	44	0.3585	0.655	1.2922	0.31	no	BK12442SL03
MKS1	54903	737	4.2117	10.9715	15.1805	0.61	yes	BK12442SL03
MKX	283078	30	0.1227	0.4466	0.4423	0.25	no	BK12442SL03
MLANA	2315	0	0	0	0	0	no	BK12442SL03
MLC1	23209	83	0.296	1.2356	1.067	0.3	no	BK12442SL03
MLEC	9761	1423	3.3365	21.1837	12.0261	0.57	yes	BK12442SL03
MLF1	4291	118	0.6659	1.7566	2.4001	0.36	yes	BK12442SL03
MLF2	8079	2284	16.9329	34.0012	61.0321	0.87	yes	BK12442SL03
MLH1	4292	13654	69.3966	203.2628	250.1303	0.98	yes	BK12442SL03
MLH3	27030	6601	12.1437	98.267	43.7703	0.81	yes	BK12442SL03
MLIP	90523	1330	2.9476	19.7993	10.6243	0.54	yes	BK12442SL03
MAP3K20-AS1	339751	16	0.0938	0.2382	0.3383	0.23	no	BK12442SL03
MLKL	197259	1801	10.0717	26.8109	36.3021	0.78	yes	BK12442SL03
MLLT1	4298	4079	13.479	60.7228	48.583	0.83	yes	BK12442SL03
MLLT10	8028	3685	8.4409	54.8574	30.424	0.75	yes	BK12442SL03
MLLT11	10962	61	0.4208	0.9081	1.5167	0.33	no	BK12442SL03
