Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
BPIFC	254240	0	0	0	0	0	no	A799BS693-001
BPNT1	10380	792	4.4445	11.5825	14.9051	0.65	yes	A799BS693-001
BPTF	2186	16783	14.7084	245.4398	49.3258	0.88	yes	A799BS693-001
BPY2	9083	0	0	0	0	0	no	A799BS693-001
BRAF	673	26536	37.6768	388.0707	126.3517	0.96	yes	A799BS693-001
BRAP	8315	969	3.4155	14.171	11.4542	0.59	yes	A799BS693-001
BRAT1	221927	1737	7.9185	25.4024	26.5551	0.77	yes	A799BS693-001
BRCA1	672	6534	12.9795	95.5553	43.5277	0.86	yes	A799BS693-001
BRCA2	675	5130	6.589	75.0227	22.0968	0.73	yes	A799BS693-001
BRCC3	79184	621	1.5487	9.0817	5.1937	0.46	yes	A799BS693-001
BRD1	23774	5657	15.478	82.7297	51.9065	0.89	yes	A799BS693-001
BRD2	6046	13500	5.7302	197.4282	19.2166	0.7	yes	A799BS693-001
BRD3	8019	2810	6.7016	41.0943	22.4743	0.73	yes	A799BS693-001
BRD4	23476	9899	17.0393	144.7661	57.1426	0.9	yes	A799BS693-001
BRD7	29117	2931	18.5397	42.8639	62.1743	0.91	yes	A799BS693-001
BRD8	10902	2457	7.5854	35.9319	25.4381	0.76	yes	A799BS693-001
BRD9	65980	2231	11.1583	32.6268	37.4201	0.84	yes	A799BS693-001
BRDT	676	0	0	0	0	0	no	A799BS693-001
BABAM2	9577	2194	14.4076	32.0857	48.3169	0.88	yes	A799BS693-001
BABAM2-AS1	100302650	75	0.6611	1.0968	2.2172	0.36	yes	A799BS693-001
BRF1	2972	2517	5.6318	36.8094	18.8866	0.7	yes	A799BS693-001
BRF2	55290	314	2.296	4.592	7.6999	0.52	yes	A799BS693-001
BRI3	25798	2729	14.8253	39.9097	49.7177	0.88	yes	A799BS693-001
BRI3BP	140707	743	8.5423	10.8659	28.6474	0.79	yes	A799BS693-001
BRICD5	283870	124	0.5039	1.8134	1.6898	0.34	no	A799BS693-001
BRINP1	1620	37	0.1498	0.5411	0.5022	0.25	no	A799BS693-001
BRINP2	57795	12	0.0354	0.1755	0.1188	0.18	no	A799BS693-001
BRINP3	339479	16	0.0552	0.234	0.185	0.2	no	A799BS693-001
BRIP1	83990	1625	2.9102	23.7645	9.7595	0.57	yes	A799BS693-001
BRIX1	55299	1373	15.7731	20.0792	52.8963	0.89	yes	A799BS693-001
BRK1	55845	1918	23.8516	28.0494	79.9879	0.93	yes	A799BS693-001
BRMS1	25855	1118	9.129	16.35	30.6146	0.8	yes	A799BS693-001
BRMS1L	84312	623	3.2644	9.1109	10.9474	0.59	yes	A799BS693-001
BROX	148362	1775	6.092	25.9582	20.4301	0.71	yes	A799BS693-001
