Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
TMEM191C	645426	84	0.8476	1.1078	3.0101	0.42	yes	K02142FP01_SSL_A05
TMEM192	201931	395	1.1589	5.2092	4.1158	0.46	yes	K02142FP01_SSL_A05
NEMP1	23306	1160	2.7235	15.2978	9.6725	0.56	yes	K02142FP01_SSL_A05
NEMP2	100131211	2355	7.8131	31.0571	27.7484	0.74	yes	K02142FP01_SSL_A05
TMEM196	256130	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM198	130612	218	1.12	2.8749	3.9775	0.45	yes	K02142FP01_SSL_A05
TMEM199	147007	721	3.281	9.5084	11.6525	0.59	yes	K02142FP01_SSL_A05
CEMIP2	23670	14159	28.2532	186.7253	100.3414	0.93	yes	K02142FP01_SSL_A05
TMEM200A	114801	230	0.5097	3.0332	1.8102	0.38	no	K02142FP01_SSL_A05
TMEM200B	399474	164	0.8268	2.1628	2.9362	0.42	yes	K02142FP01_SSL_A05
TMEM200C	645369	172	0.7338	2.2683	2.6062	0.41	yes	K02142FP01_SSL_A05
TMEM201	199953	1174	2.3455	15.4824	8.3299	0.54	yes	K02142FP01_SSL_A05
TMEM202	338949	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM203	94107	678	5.7426	8.9413	20.395	0.69	yes	K02142FP01_SSL_A05
TMEM204	79652	1977	13.6504	26.0722	48.4794	0.84	yes	K02142FP01_SSL_A05
TMEM205	374882	352	3.436	4.6421	12.2031	0.6	yes	K02142FP01_SSL_A05
TMEM206	55248	440	2.7052	5.8026	9.6075	0.56	yes	K02142FP01_SSL_A05
TMEM207	131920	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM208	29100	1039	16.5085	13.7021	58.6301	0.87	yes	K02142FP01_SSL_A05
TMEM209	84928	1377	4.5962	18.1595	16.3234	0.65	yes	K02142FP01_SSL_A05
TMEM210	100505993	4	0.0927	0.0528	0.3293	0.27	no	K02142FP01_SSL_A05
TMEM211	255349	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM212	389177	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM213	155006	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM214	54867	5829	23.6019	76.8714	83.8223	0.91	yes	K02142FP01_SSL_A05
TMEM215	401498	2	0.0049	0.0264	0.0174	0.15	no	K02142FP01_SSL_A05
TMEM216	51259	266	2.4721	3.5079	8.7798	0.55	yes	K02142FP01_SSL_A05
TMEM217	221468	223	1.0151	2.9409	3.6053	0.44	yes	K02142FP01_SSL_A05
TMEM218	219854	457	1.3076	6.0268	4.644	0.47	yes	K02142FP01_SSL_A05
TMEM219	124446	2620	31.4394	34.5519	111.6573	0.94	yes	K02142FP01_SSL_A05
TMEM220	388335	141	0.5998	1.8595	2.1303	0.39	yes	K02142FP01_SSL_A05
TMEM220-AS1	101101775	11	0.0604	0.1451	0.2146	0.24	no	K02142FP01_SSL_A05
TMEM221	100130519	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM222	84065	1604	11.4033	21.1531	40.499	0.81	yes	K02142FP01_SSL_A05
TMEM223	79064	619	8.7121	8.1632	30.941	0.76	yes	K02142FP01_SSL_A05
TMEM225	338661	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM229A	730130	3	0.0155	0.0396	0.055	0.18	no	K02142FP01_SSL_A05
TMEM229B	161145	162	0.3399	2.1364	1.2072	0.35	no	K02142FP01_SSL_A05
TMEM230	29058	2084	10.1004	27.4833	35.8718	0.79	yes	K02142FP01_SSL_A05
TMEM231	79583	179	0.7554	2.3606	2.6828	0.41	yes	K02142FP01_SSL_A05
TMEM232	642987	73	0.2962	0.9627	1.052	0.34	no	K02142FP01_SSL_A05
TMEM233	387890	43	0.2485	0.5671	0.8825	0.33	no	K02142FP01_SSL_A05
TMEM234	56063	923	4.0724	12.1723	14.463	0.63	yes	K02142FP01_SSL_A05
TMEM235	283999	2	0.0106	0.0264	0.0376	0.17	no	K02142FP01_SSL_A05
TMEM236	653567	20	0.0242	0.2638	0.0859	0.2	no	K02142FP01_SSL_A05
TMEM237	65062	761	1.7369	10.0359	6.1687	0.5	yes	K02142FP01_SSL_A05
TMEM238	388564	168	3.3467	2.2155	11.886	0.59	yes	K02142FP01_SSL_A05
TMEM239	100288797	1	0.0168	0.0132	0.0596	0.18	no	K02142FP01_SSL_A05
TMEM240	339453	32	0.3778	0.422	1.3418	0.36	no	K02142FP01_SSL_A05
TMEM241	85019	606	2.6228	7.9918	9.315	0.56	yes	K02142FP01_SSL_A05
TMEM242	729515	442	0.5798	5.829	2.0591	0.39	yes	K02142FP01_SSL_A05
TMEM243	79161	719	4.4621	9.482	15.8472	0.64	yes	K02142FP01_SSL_A05
TMEM244	253582	2	0.0484	0.0264	0.1719	0.23	no	K02142FP01_SSL_A05
TMEM245	23731	4892	8.0673	64.5145	28.6512	0.75	yes	K02142FP01_SSL_A05
TMEM246	84302	160	0.4572	2.11	1.6238	0.37	no	K02142FP01_SSL_A05
TMEM247	388946	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM248	55069	6251	17.7627	82.4366	63.0843	0.88	yes	K02142FP01_SSL_A05
TMEM249	340393	49	0.193	0.6462	0.6855	0.31	no	K02142FP01_SSL_A05
TMEM25	84866	936	2.0505	12.3437	7.2822	0.52	yes	K02142FP01_SSL_A05
TMEM251	26175	455	4.4056	6.0004	15.6465	0.64	yes	K02142FP01_SSL_A05
TMEM252	169693	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM253	643382	10	0.0864	0.1319	0.3069	0.26	no	K02142FP01_SSL_A05
TMEM254	80195	216	0.9943	2.8486	3.5311	0.44	yes	K02142FP01_SSL_A05
TMEM254-AS1	219347	9	0.0293	0.1187	0.1042	0.21	no	K02142FP01_SSL_A05
TMEM255A	55026	14	0.0264	0.1846	0.0938	0.2	no	K02142FP01_SSL_A05
TMEM255B	348013	715	5.7706	9.4292	20.4945	0.69	yes	K02142FP01_SSL_A05
TMEM256	254863	140	3.8384	1.8463	13.6322	0.62	yes	K02142FP01_SSL_A05
TMEM256-PLSCR3	100529211	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM258	746	461	14.7921	6.0796	52.5343	0.85	yes	K02142FP01_SSL_A05
TMEM259	91304	16631	69.9157	219.3254	248.3061	0.97	yes	K02142FP01_SSL_A05
TMEM26	219623	317	0.6053	4.1805	2.1496	0.4	yes	K02142FP01_SSL_A05
TMEM260	54916	1388	4.2908	18.3046	15.2388	0.63	yes	K02142FP01_SSL_A05
DMAC1	90871	933	4.9099	12.3042	17.4375	0.66	yes	K02142FP01_SSL_A05
TMEM262	100130348	2	0.0513	0.0264	0.1822	0.23	no	K02142FP01_SSL_A05
TMEM263	90488	437	0.9851	5.763	3.4987	0.44	yes	K02142FP01_SSL_A05
