Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
SMG6	23293	4594	7.0704	60.5936	27.0758	0.72	yes	BK00418BL01-7
SMG7	9887	8696	17.3916	114.6979	66.6001	0.88	yes	BK00418BL01-7
SMG8	55181	892	3.6023	11.7652	13.7949	0.6	yes	BK00418BL01-7
SMG9	56006	2569	12.5312	33.8844	47.9875	0.83	yes	BK00418BL01-7
SMIM1	388588	103	2.4882	1.3585	9.5283	0.54	yes	BK00418BL01-7
SMIM10	644538	79	0.6784	1.042	2.5978	0.39	yes	BK00418BL01-7
SMIM11A	54065	278	4.0742	3.6667	15.6017	0.62	yes	BK00418BL01-7
SMIM12	113444	1528	3.1579	20.1539	12.0931	0.58	yes	BK00418BL01-7
SMIM13	221710	177	0.4975	2.3346	1.905	0.36	no	BK00418BL01-7
SMIM14	201895	602	1.4922	7.9402	5.7144	0.47	yes	BK00418BL01-7
SMIM15	643155	942	4.2992	12.4247	16.4635	0.63	yes	BK00418BL01-7
SMIM17	147670	15	0.0778	0.1978	0.298	0.25	no	BK00418BL01-7
SMIM18	100507341	0	0	0	0	0	no	BK00418BL01-7
SMIM19	114926	652	5.2025	8.5997	19.9226	0.66	yes	BK00418BL01-7
SMIM2	79024	1	0.0109	0.0132	0.0416	0.17	no	BK00418BL01-7
SMIM20	389203	483	5.3177	6.3706	20.3639	0.67	yes	BK00418BL01-7
SMIM21	284274	0	0	0	0	0	no	BK00418BL01-7
SMIM22	440335	319	3.6524	4.2075	13.9865	0.6	yes	BK00418BL01-7
SMIM23	644994	0	0	0	0	0	no	BK00418BL01-7
SMIM24	284422	32	0.4648	0.4221	1.7801	0.36	no	BK00418BL01-7
SMIM3	85027	1147	6.4818	15.1286	24.8218	0.71	yes	BK00418BL01-7
SMIM4	440957	274	6.3964	3.614	24.4947	0.7	yes	BK00418BL01-7
SMIM5	643008	113	0.2912	1.4904	1.115	0.32	no	BK00418BL01-7
SMIM6	100130933	10	0.1311	0.1319	0.5021	0.27	no	BK00418BL01-7
SMIM7	79086	724	3.2338	9.5494	12.3836	0.58	yes	BK00418BL01-7
SMIM8	57150	113	0.6123	1.4904	2.3449	0.38	yes	BK00418BL01-7
SMIM9	100132963	3	0.0195	0.0396	0.0746	0.19	no	BK00418BL01-7
SMKR1	100287482	2	0.0255	0.0264	0.0976	0.2	no	BK00418BL01-7
SMLR1	100507203	1	0.0052	0.0132	0.0201	0.15	no	BK00418BL01-7
SMN1	6606	399	1.2755	5.2627	4.8844	0.45	yes	BK00418BL01-7
SMN2	6607	149	0.9485	1.9653	3.6322	0.42	yes	BK00418BL01-7
SMNDC1	10285	1581	9.3975	20.853	35.9869	0.78	yes	BK00418BL01-7
SMO	6608	9874	34.8409	130.2354	133.421	0.95	yes	BK00418BL01-7
SMOC1	64093	107	0.3774	1.4113	1.445	0.34	no	BK00418BL01-7
SMOC2	64094	179	0.7495	2.361	2.8702	0.4	yes	BK00418BL01-7
SMOX	54498	2307	12.1182	30.4287	46.4057	0.83	yes	BK00418BL01-7
SMPD1	6609	2272	11.8353	29.9671	45.3226	0.82	yes	BK00418BL01-7
SMPD2	6610	598	4.1404	7.8875	15.8554	0.62	yes	BK00418BL01-7
SMPD3	55512	83	0.1838	1.0947	0.7039	0.3	no	BK00418BL01-7
SMPD4	55627	5343	13.1307	70.4727	50.2833	0.84	yes	BK00418BL01-7
SMPD5	392275	63	0.2443	0.831	0.9354	0.31	no	BK00418BL01-7
SMPDL3A	10924	730	3.6143	9.6285	13.8407	0.6	yes	BK00418BL01-7
SMPDL3B	27293	504	2.7814	6.6476	10.6513	0.55	yes	BK00418BL01-7
SMPX	23676	5	0.0636	0.0659	0.2435	0.24	no	BK00418BL01-7
SMR3A	26952	0	0	0	0	0	no	BK00418BL01-7
SMR3B	10879	0	0	0	0	0	no	BK00418BL01-7
SMS	6611	4133	21.9634	54.5131	84.1074	0.91	yes	BK00418BL01-7
SMTN	6525	13201	45.2253	174.1176	173.1875	0.96	yes	BK00418BL01-7
SMTNL1	219537	3	0.023	0.0396	0.088	0.19	no	BK00418BL01-7
SMTNL2	342527	4	0.0219	0.0528	0.0838	0.19	no	BK00418BL01-7
SMU1	55234	2797	5.2026	36.8917	19.923	0.66	yes	BK00418BL01-7
SMUG1	23583	825	3.6067	10.8815	13.8118	0.6	yes	BK00418BL01-7
SMURF1	57154	4751	10.8736	62.6644	41.6396	0.81	yes	BK00418BL01-7
SMURF2	64750	4675	6.4024	61.662	24.5177	0.7	yes	BK00418BL01-7
SMYD1	150572	0	0	0	0	0	no	BK00418BL01-7
SMYD2	56950	3050	23.8746	40.2287	91.4261	0.92	yes	BK00418BL01-7
SMYD3	64754	1714	9.4079	22.6072	36.0269	0.78	yes	BK00418BL01-7
SMYD4	114826	929	2.7505	12.2533	10.5327	0.55	yes	BK00418BL01-7
SMYD5	10322	1209	5.1993	15.9464	19.9105	0.66	yes	BK00418BL01-7
SNAI1	6615	1530	11.8082	20.1803	45.2189	0.82	yes	BK00418BL01-7
SNAI2	6591	2063	12.8837	27.2104	49.3373	0.84	yes	BK00418BL01-7
SNAI3	333929	59	0.3156	0.7782	1.2085	0.33	no	BK00418BL01-7
SNAP23	8773	2696	11.8968	35.5595	45.558	0.82	yes	BK00418BL01-7
SNAP25	6616	250	1.2373	3.2974	4.7382	0.45	yes	BK00418BL01-7
SNAP29	9342	1616	5.0011	21.3146	19.1513	0.66	yes	BK00418BL01-7
SNAP47	116841	1411	4.7695	18.6107	18.2646	0.65	yes	BK00418BL01-7
SNAP91	9892	1	0.0024	0.0132	0.0092	0.14	no	BK00418BL01-7
SNAPC1	6617	1311	6.5104	17.2917	24.9313	0.71	yes	BK00418BL01-7
SNAPC2	6618	810	6.3292	10.6837	24.2372	0.7	yes	BK00418BL01-7
SNAPC3	6619	2638	6.3091	34.7945	24.1601	0.7	yes	BK00418BL01-7
SNAPC4	6621	2916	8.1279	38.4612	31.1253	0.75	yes	BK00418BL01-7
SNAPC5	10302	533	8.9556	7.0301	34.2948	0.77	yes	BK00418BL01-7
SNAPIN	23557	652	8.1746	8.5997	31.3042	0.75	yes	BK00418BL01-7
SNCA	6622	312	1.1463	4.1152	4.3897	0.44	yes	BK00418BL01-7
SNCA-AS1	644248	0	0	0	0	0	no	BK00418BL01-7
SNCAIP	9627	448	1.3631	5.909	5.2199	0.46	yes	BK00418BL01-7
SNCB	6620	12	0.1092	0.1583	0.418	0.26	no	BK00418BL01-7
SNCG	6623	10317	97.0602	136.0784	371.6856	0.98	yes	BK00418BL01-7
SND1	27044	17741	60.5274	233.9989	231.7857	0.97	yes	BK00418BL01-7
SND1-IT1	27099	530	2.7211	6.9906	10.4203	0.55	yes	BK00418BL01-7
SNED1	25992	4711	7.9256	62.1368	30.3506	0.74	yes	BK00418BL01-7
SNF8	11267	1640	14.0098	21.6312	53.6497	0.85	yes	BK00418BL01-7
SNHG1	23642	60	0.7079	0.7914	2.7107	0.39	yes	BK00418BL01-7
SNHG10	283596	31	0.2085	0.4089	0.7985	0.31	no	BK00418BL01-7
SNHG12	85028	394	7.0321	5.1968	26.9291	0.72	yes	BK00418BL01-7
SNHG15	285958	18	0.2957	0.2374	1.1322	0.33	no	BK00418BL01-7
SNHG16	100507246	169	0.7034	2.2291	2.6936	0.39	yes	BK00418BL01-7
SNHG18	100505806	19	0.1684	0.2506	0.6449	0.29	no	BK00418BL01-7
SNHG19	100507303	13	0.483	0.1715	1.8496	0.36	no	BK00418BL01-7
SNHG20	654434	4	0.0243	0.0528	0.0931	0.19	no	BK00418BL01-7
SNHG3	8420	43	0.2418	0.5672	0.9258	0.31	no	BK00418BL01-7
SNHG4	724102	14	0.1194	0.1847	0.4574	0.27	no	BK00418BL01-7
SNHG5	387066	10	0.2602	0.1319	0.9962	0.32	no	BK00418BL01-7
SNHG6	641638	679	18.9341	8.9558	72.5068	0.89	yes	BK00418BL01-7
SNHG7	84973	146	0.7151	1.9257	2.7383	0.39	yes	BK00418BL01-7
SNHG8	100093630	71	1.5129	0.9365	5.7935	0.47	yes	BK00418BL01-7
SNIP1	79753	817	2.3401	10.776	8.9611	0.53	yes	BK00418BL01-7
SNN	8303	312	1.2497	4.1152	4.7856	0.45	yes	BK00418BL01-7
SNORA1	677792	0	0	0	0	0	no	BK00418BL01-7
SNORA10	574042	53	5.2561	0.6991	20.1277	0.67	yes	BK00418BL01-7
SNORA11	677799	237	23.8623	3.126	91.3792	0.92	yes	BK00418BL01-7
SNORA11B	100124539	45	4.6735	0.5935	17.897	0.64	yes	BK00418BL01-7
SNORA11C	100124540	0	0	0	0	0	no	BK00418BL01-7
SNORA11D	100124541	19	0.9866	0.2506	3.7782	0.42	yes	BK00418BL01-7
SNORA11E	101340250	15	0.7789	0.1978	2.9828	0.4	yes	BK00418BL01-7
SNORA12	677800	220	19.7397	2.9017	75.592	0.89	yes	BK00418BL01-7
SNORA13	654322	24	2.3801	0.3166	9.1144	0.53	yes	BK00418BL01-7
SNORA14A	677801	24	1.1812	0.3166	4.5232	0.44	yes	BK00418BL01-7
SNORA14B	677802	92	8.9886	1.2135	34.4211	0.77	yes	BK00418BL01-7
SNORA15	677803	7	0.6942	0.0923	2.6584	0.39	yes	BK00418BL01-7
SNORA16A	692073	90	8.8588	1.1871	33.9241	0.77	yes	BK00418BL01-7
SNORA16B	692157	36	3.5702	0.4748	13.6717	0.6	yes	BK00418BL01-7
SNORA17A	677804	0	0	0	0	0	no	BK00418BL01-7
SNORA18	677805	0	0	0	0	0	no	BK00418BL01-7
SNORA19	641451	20	2.0609	0.2638	7.8921	0.51	yes	BK00418BL01-7
SNORA20	677806	192	19.1851	2.5324	73.4679	0.89	yes	BK00418BL01-7
SNORA21	619505	624	61.8826	8.2304	236.9754	0.97	yes	BK00418BL01-7
SNORA22	677807	459	22.5899	6.0541	86.5064	0.91	yes	BK00418BL01-7
SNORA23	677808	2941	205.2433	38.791	785.9657	0.99	yes	BK00418BL01-7
SNORA24	677809	40	4.0274	0.5276	15.4227	0.62	yes	BK00418BL01-7
SNORA25	684959	0	0	0	0	0	no	BK00418BL01-7
SNORA26	677810	10	1.0811	0.1319	4.1401	0.43	yes	BK00418BL01-7
SNORA27	619499	75	7.851	0.9892	30.065	0.74	yes	BK00418BL01-7
SNORA28	677811	165	17.2723	2.1763	66.143	0.88	yes	BK00418BL01-7
SNORA29	677812	6	0.5653	0.0791	2.1647	0.37	yes	BK00418BL01-7
SNORA2A	677793	98	9.5748	1.2926	36.6659	0.78	yes	BK00418BL01-7
SNORA2B	677794	19	1.8292	0.2506	7.0049	0.49	yes	BK00418BL01-7
SNORA30	677813	6	0.6135	0.0791	2.3493	0.38	yes	BK00418BL01-7
SNORA31	677814	3	0.3044	0.0396	1.1656	0.33	no	BK00418BL01-7
SNORA32	692063	0	0	0	0	0	no	BK00418BL01-7
SNORA33	594839	52	5.1569	0.6859	19.748	0.66	yes	BK00418BL01-7
SNORA2C	677815	358	34.4666	4.7219	131.9875	0.94	yes	BK00418BL01-7
SNORA35	677816	0	0	0	0	0	no	BK00418BL01-7
SNORA36A	677817	2	0.0999	0.0264	0.3826	0.26	no	BK00418BL01-7
SNORA36B	677818	1	0.1007	0.0132	0.3856	0.26	no	BK00418BL01-7
SNORA36C	100124535	4	0.4122	0.0528	1.5784	0.35	no	BK00418BL01-7
SNORA37	677819	27	2.7606	0.3561	10.5717	0.55	yes	BK00418BL01-7
SNORA38	677820	39	0.5567	0.5144	2.1319	0.37	yes	BK00418BL01-7
SNORA38B	100124536	21	2.0984	0.277	8.0356	0.51	yes	BK00418BL01-7
SNORA4	619568	134	12.9009	1.7674	49.4031	0.84	yes	BK00418BL01-7
SNORA40	677822	0	0	0	0	0	no	BK00418BL01-7
SNORA41	619569	27	2.6979	0.3561	10.3314	0.55	yes	BK00418BL01-7
SNORA17B	677824	0	0	0	0	0	no	BK00418BL01-7
SNORA44	677825	16	1.5988	0.211	6.1223	0.48	yes	BK00418BL01-7
SNORA3A	619562	92	9.3343	1.2135	35.745	0.78	yes	BK00418BL01-7
SNORA3B	677826	54	5.437	0.7122	20.8206	0.67	yes	BK00418BL01-7
SNORA46	677827	62	6.0575	0.8178	23.1968	0.69	yes	BK00418BL01-7
SNORA47	677828	136	12.9986	1.7938	49.7772	0.84	yes	BK00418BL01-7
